年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2000,Ｊ１ ２ｎｄ,第９節第１日,08/12(土),19:00,名古屋,4-1,Ｆ東京,瑞穂陸,"17,114",テレビ愛知（録）
2000,Ｊ１ ２ｎｄ,第９節第１日,08/12(土),19:00,神戸,2-1,市原,神戸ユ,"7,125",
2000,Ｊ１ ２ｎｄ,第９節第１日,08/12(土),19:01,鹿島,1-1,福岡,カシマ,"14,701",Ｊスカイスポーツ（録）
2000,Ｊ１ ２ｎｄ,第９節第１日,08/12(土),19:01,Ｇ大阪,3-0,京都,万博,"12,308",ＢＳ（録）／読売テレビ（録）
2000,Ｊ１ ２ｎｄ,第９節第１日,08/12(土),19:03,広島,0-1,川崎Ｆ,広島ビ,"6,339",
2000,Ｊ１ ２ｎｄ,第９節第１日,08/12(土),19:04,磐田,4-0,横浜FM,磐田,"17,373",ＢＳ
2000,Ｊ１ ２ｎｄ,第９節第１日,08/12(土),19:05,柏,1-0,清水,柏の葉,"11,715",千葉テレビ／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第１０節第１日,08/19(土),19:00,川崎Ｆ,0-1,市原,等々力,"5,739",ＢＳ（録）
2000,Ｊ１ ２ｎｄ,第１０節第１日,08/19(土),19:00,Ｃ大阪,3-2,神戸,長居,"9,211",Ｊスカイスポーツ（録）
2000,Ｊ１ ２ｎｄ,第１０節第１日,08/19(土),19:01,広島,2-3,Ｇ大阪,広島ビ,"10,092",
2000,Ｊ１ ２ｎｄ,第１０節第１日,08/19(土),19:01,福岡,2-1,磐田,博多球,"21,084",ＲＫＢ毎日放送（録）
2000,Ｊ１ ２ｎｄ,第１０節第１日,08/19(土),19:03,Ｆ東京,1-1,鹿島,国立,"33,892",テレビ東京（録）
2000,Ｊ１ ２ｎｄ,第１０節第１日,08/19(土),19:03,横浜FM,3-2,Ｖ川崎,三ツ沢,"13,109",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第１０節第１日,08/19(土),19:04,清水,1-2,名古屋,日本平,"18,876",ＢＳ／静岡放送（録）
2000,Ｊ１ ２ｎｄ,第１０節第１日,08/19(土),19:04,京都,1-2,柏,西京極,"9,095",ＫＢＳ京都
2000,Ｊ１ ２ｎｄ,第１１節第１日,11/08(水),19:00,鹿島,2-1,清水,国立,"13,639",ＢＳ（録）
2000,Ｊ１ ２ｎｄ,第１１節第１日,11/08(水),19:01,Ｖ川崎,0-0,福岡,等々力,"3,671",日本テレビ（録）
2000,Ｊ１ ２ｎｄ,第１１節第１日,11/08(水),19:01,神戸,2-4,横浜FM,神戸ユ,"12,285",読売テレビ（録）／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第１１節第１日,11/08(水),19:03,磐田,2-0,Ｆ東京,磐田,"9,516",Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第１１節第１日,11/08(水),19:03,名古屋,0-1,京都,瑞穂陸,"14,482",中京テレビ（録）／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第１１節第１日,11/08(水),19:04,市原,0-1,Ｃ大阪,市原,"4,355",千葉テレビ
2000,Ｊ１ ２ｎｄ,第１１節第１日,11/08(水),19:04,柏,2-1,広島,柏,"6,575",テレビ朝日（録）
2000,Ｊ１ ２ｎｄ,第１１節第１日,11/08(水),19:04,Ｇ大阪,4-0,川崎Ｆ,万博,"7,238",ＢＳ
2000,Ｊ１ ２ｎｄ,第１２節第１日,11/11(土),13:04,Ｆ東京,2-3,Ｖ川崎,駒沢,"11,298",東京メトロポリタンテレビ
2000,Ｊ１ ２ｎｄ,第１２節第１日,11/11(土),14:00,Ｇ大阪,1-3,柏,万博,"13,171",ＮＨＫ総合
2000,Ｊ１ ２ｎｄ,第１２節第１日,11/11(土),14:03,横浜FM,1-0,市原,横浜国,"20,622",テレビ神奈川（録）
2000,Ｊ１ ２ｎｄ,第１２節第１日,11/11(土),14:04,清水,1-0,磐田,日本平,"18,977",テレビ静岡／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第１２節第１日,11/11(土),14:04,広島,4-0,名古屋,広島ビ,"7,978",広島ホームテレビ
2000,Ｊ１ ２ｎｄ,第１２節第１日,11/11(土),14:05,京都,1-3,鹿島,西京極,"10,750",ＫＢＳ京都（録）／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第１２節第１日,11/11(土),16:03,川崎Ｆ,4-3,Ｃ大阪,等々力,"5,024",Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第１２節第１日,11/11(土),16:04,福岡,3-1,神戸,博多球,"12,641",ＢＳ
2000,Ｊ１ ２ｎｄ,第１３節第１日,11/18(土),14:03,鹿島,2-1,広島,鳥取,"7,024",フジテレビ（全）
2000,Ｊ１ ２ｎｄ,第１３節第１日,11/18(土),14:03,Ｖ川崎,2-0,清水,水前寺,"4,114",日本テレビ（録）／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第１３節第１日,11/18(土),14:04,名古屋,1-2,Ｇ大阪,瑞穂陸,"16,278",東海テレビ／ＢＳ
2000,Ｊ１ ２ｎｄ,第１３節第１日,11/18(土),14:04,Ｃ大阪,1-2,横浜FM,長居,"20,794",関西テレビ
2000,Ｊ１ ２ｎｄ,第１３節第１日,11/18(土),16:00,神戸,1-0,Ｆ東京,神戸ユ,"8,091",スカイパーフェクＴＶ！（１２１ｃｈ）　（録）
2000,Ｊ１ ２ｎｄ,第１３節第１日,11/18(土),16:03,磐田,3-2,京都,磐田,"11,471",静岡放送／Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第１３節第１日,11/18(土),16:04,市原,4-3,福岡,市原,"4,831",千葉テレビ（録）／ＢＳ
2000,Ｊ１ ２ｎｄ,第１３節第１日,11/18(土),19:04,柏,1-0,川崎Ｆ,柏,"10,382",ＢＳ
2000,Ｊ１ ２ｎｄ,第１４節第１日,11/23(木・祝),15:00,川崎Ｆ,1-0,横浜FM,等々力,"10,245",テレビ神奈川（録）
2000,Ｊ１ ２ｎｄ,第１４節第１日,11/23(木・祝),15:00,清水,1-0,神戸,日本平,"10,718",静岡朝日テレビ
2000,Ｊ１ ２ｎｄ,第１４節第１日,11/23(木・祝),15:00,京都,3-2,Ｖ川崎,西京極,"8,458",ＫＢＳ京都
2000,Ｊ１ ２ｎｄ,第１４節第１日,11/23(木・祝),15:01,柏,2-1,名古屋,柏,"13,235",ＢＳ（録）
2000,Ｊ１ ２ｎｄ,第１４節第１日,11/23(木・祝),15:01,Ｇ大阪,1-2,鹿島,万博,"21,543",ＮＨＫ総合／関西テレビ（録）
2000,Ｊ１ ２ｎｄ,第１４節第１日,11/23(木・祝),15:01,福岡,0-1,Ｃ大阪,博多球,"20,908",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第１４節第１日,11/23(木・祝),15:04,Ｆ東京,1-0,市原,国立,"15,064",東京メトロポリタンテレビ／Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第１４節第１日,11/23(木・祝),15:05,広島,0-3,磐田,広島ビ,"20,876",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第１５節第１日,11/26(日),15:00,市原,1-2,清水,市原,"7,629",千葉テレビ（録）
2000,Ｊ１ ２ｎｄ,第１５節第１日,11/26(日),15:00,磐田,4-0,Ｇ大阪,磐田,"17,195",ＢＳ（録）
2000,Ｊ１ ２ｎｄ,第１５節第１日,11/26(日),15:01,Ｖ川崎,1-2,広島,等々力,"6,948",日本テレビ（録）
2000,Ｊ１ ２ｎｄ,第１５節第１日,11/26(日),15:01,名古屋,1-0,川崎Ｆ,瑞穂陸,"14,312",スカイパーフェクＴＶ！（１２２ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第１５節第１日,11/26(日),15:01,神戸,2-1,京都,神戸ユ,"15,809",サンテレビ
2000,Ｊ１ ２ｎｄ,第１５節第１日,11/26(日),15:03,Ｃ大阪,1-3,Ｆ東京,長居２,"8,140",Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第１５節第１日,11/26(日),15:04,鹿島,0-0,柏,国立,"50,399",ＮＨＫ総合（録）／ＢＳ
2000,Ｊ１ ２ｎｄ,第１５節第１日,11/26(日),15:04,横浜FM,2-1,福岡,横浜国,"18,285",テレビ神奈川（録）／スカイパーフェクＴＶ！（１２２ｃｈ）
