年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
1999,Ｊ１ ２ｎｄ,第９節第１日,09/18(土),14:02,鹿島,1-0,Ｇ大阪,カシマ,"13,091",テレビ朝日（全）
1999,Ｊ１ ２ｎｄ,第９節第１日,09/18(土),16:04,清水,2-0,広島,日本平,"11,603",テレビ静岡／ＢＳ
1999,Ｊ１ ２ｎｄ,第９節第１日,09/18(土),19:00,Ｃ大阪,5-0,神戸,長居,"7,814",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第９節第１日,09/18(土),19:03,柏,1-0,平塚,柏,"5,755",ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第９節第１日,09/18(土),19:03,磐田,1-2,市原,磐田,"10,549",静岡放送（録）／Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第９節第１日,09/18(土),19:04,浦和,1-2,名古屋,駒場,"18,199",テレビ埼玉／ＢＳ
1999,Ｊ１ ２ｎｄ,第９節第１日,09/18(土),19:04,京都,1-5,福岡,西京極,"11,015",ＫＢＳ京都／ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第１０節第１日,09/22(水),19:04,京都,1-2,柏,西京極,"5,075",ＫＢＳ京都／ＢＳ
1999,Ｊ１ ２ｎｄ,第１０節第２日,09/23(木・祝),14:05,Ｖ川崎,0-2,清水,等々力,"10,390",ＮＨＫ総合
1999,Ｊ１ ２ｎｄ,第１０節第２日,09/23(木・祝),15:03,広島,1-4,Ｃ大阪,広島ビ,"6,113",広島ホームテレビ／Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第１０節第２日,09/23(木・祝),16:04,市原,0-2,鹿島,国立,"15,521",ＢＳ
1999,Ｊ１ ２ｎｄ,第１０節第２日,09/23(木・祝),18:03,神戸,0-0,磐田,神戸ユ,"12,660",読売テレビ（録）／ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第１０節第２日,09/23(木・祝),19:00,福岡,1-3,名古屋,博多球,"13,918",福岡放送（録）／スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第１０節第２日,09/23(木・祝),19:04,Ｇ大阪,1-2,浦和,万博,"7,817",ＢＳ
1999,Ｊ１ ２ｎｄ,第１０節第２日,09/23(木・祝),19:33,平塚,0-2,横浜FM,平塚,"7,911",ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第３節第２日,10/02(土),15:03,広島,2-0,福岡,広島ス,"4,013",ディレクＴＶ（生）
1999,Ｊ１ ２ｎｄ,第１３節第１日,10/27(水),19:04,磐田,0-1,柏,磐田,"6,016",静岡放送（録）／ＢＳ
1999,Ｊ１ ２ｎｄ,第１１節第１日,10/30(土),13:03,Ｖ川崎,1-0,磐田,国立,"15,293",日本テレビ（単）
1999,Ｊ１ ２ｎｄ,第１１節第１日,10/30(土),15:01,柏,1-1,横浜FM,柏の葉,"11,099",ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第１１節第１日,10/30(土),15:01,福岡,1-3,Ｇ大阪,博多球,"13,514",ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第１１節第１日,10/30(土),15:03,市原,1-2,名古屋,市原,"6,623",千葉テレビ（録）／Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第１１節第１日,10/30(土),15:03,平塚,1-6,Ｃ大阪,平塚,"4,318",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第１１節第１日,10/30(土),15:03,神戸,2-0,浦和,神戸ユ,"12,990",ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第１１節第１日,10/30(土),15:04,京都,0-2,清水,西京極,"12,653",ＫＢＳ京都（録）
1999,Ｊ１ ２ｎｄ,第１１節第１日,10/30(土),15:04,広島,1-0,鹿島,広島ビ,"9,106",ＢＳ
1999,Ｊ１ ２ｎｄ,第１２節第１日,11/07(日),15:04,磐田,5-2,広島,磐田,"8,046",ＢＳ
1999,Ｊ１ ２ｎｄ,第１２節第２日,11/17(水),19:00,名古屋,2-1,Ｇ大阪,瑞穂陸,"9,105",中京テレビ（録）
1999,Ｊ１ ２ｎｄ,第１２節第２日,11/17(水),19:01,柏,3-1,福岡,柏,"5,166",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第１２節第２日,11/17(水),19:03,鹿島,0-1,神戸,カシマ,"10,007",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第１２節第２日,11/17(水),19:03,Ｃ大阪,2-1,Ｖ川崎,長居,"6,285",読売テレビ（録）／ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第１２節第２日,11/17(水),19:04,清水,2-1,平塚,日本平,"10,390",ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第１２節第２日,11/17(水),19:06,浦和,1-0,市原,駒場,"19,279",テレビ埼玉／ＢＳ／ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第１２節第２日,11/17(水),19:06,横浜FM,2-0,京都,横浜国,"12,465",テレビ神奈川
1999,Ｊ１ ２ｎｄ,第１３節第２日,11/20(土),14:00,鹿島,5-0,京都,カシマ,"13,497",ＫＢＳ京都（録）／ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第１３節第２日,11/20(土),14:03,名古屋,4-1,Ｖ川崎,瑞穂陸,"13,833",名古屋テレビ
1999,Ｊ１ ２ｎｄ,第１３節第２日,11/20(土),14:03,Ｇ大阪,1-1,広島,万博,"4,535",読売テレビ（録）／Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第１３節第２日,11/20(土),14:04,市原,0-1,神戸,市原,"5,060",千葉テレビ（録）／ＢＳ
1999,Ｊ１ ２ｎｄ,第１３節第２日,11/20(土),16:01,Ｃ大阪,1-2,横浜FM,長居,"13,030",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第１３節第２日,11/20(土),16:04,浦和,2-0,平塚,駒場,"19,034",テレビ埼玉（録）／ＢＳ（録）／ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第１３節第２日,11/20(土),16:04,清水,1-0,福岡,日本平,"12,815",テレビ静岡／ＢＳ
1999,Ｊ１ ２ｎｄ,第１４節第１日,11/23(火・祝),15:00,神戸,2-1,Ｇ大阪,神戸ユ,"11,113",ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第１４節第１日,11/23(火・祝),15:01,柏,0-3,Ｃ大阪,柏,"8,858",
1999,Ｊ１ ２ｎｄ,第１４節第１日,11/23(火・祝),15:01,横浜FM,1-2,清水,横浜国,"44,028",テレビ神奈川（録）／ＮＨＫ総合
1999,Ｊ１ ２ｎｄ,第１４節第１日,11/23(火・祝),15:01,京都,2-6,磐田,西京極,"20,020",ＫＢＳ京都（録）
1999,Ｊ１ ２ｎｄ,第１４節第１日,11/23(火・祝),15:03,Ｖ川崎,2-2,浦和,等々力,"20,126",日本テレビ（録）
1999,Ｊ１ ２ｎｄ,第１４節第１日,11/23(火・祝),15:03,平塚,0-6,鹿島,平塚,"8,026",ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第１４節第１日,11/23(火・祝),15:03,広島,0-1,名古屋,広島ビ,"10,172",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第１４節第１日,11/23(火・祝),15:07,福岡,0-5,市原,博多球,"15,228",Ｊ－ＳＰＯＲＴＳ／ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第１５節第１日,11/27(土),15:00,鹿島,2-1,Ｖ川崎,カシマ,"13,863",ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第１５節第１日,11/27(土),15:01,横浜FM,2-0,福岡,横浜国,"18,143",テレビ神奈川（録）／ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第１５節第１日,11/27(土),15:01,Ｃ大阪,2-3,京都,長居２,"9,682",ＫＢＳ京都（録）／スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第１５節第１日,11/27(土),15:02,磐田,3-2,平塚,磐田,"8,815",静岡放送（録）／ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第１５節第１日,11/27(土),15:03,名古屋,1-0,神戸,瑞穂陸,"15,031",名古屋テレビ
1999,Ｊ１ ２ｎｄ,第１５節第１日,11/27(土),15:03,Ｇ大阪,0-1,市原,万博,"9,051",Ｊ－ＳＰＯＲＴＳ／ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第１５節第１日,11/27(土),15:04,浦和,1-0,広島,駒場,"20,042",テレビ埼玉／ＢＳ
1999,Ｊ１ ２ｎｄ,第１５節第１日,11/27(土),15:04,清水,1-2,柏,日本平,"20,059",テレビ静岡
