年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2007,Ｊ１,第１７節第１日,06/23(土),19:01,Ｇ大阪,6-2,Ｆ東京,万博,"15,640",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2007,Ｊ１,第１７節第１日,06/23(土),19:04,甲府,2-0,大分,小瀬,"11,298",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第１７節第１日,06/23(土),19:04,神戸,3-2,広島,ホムスタ,"10,362",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
2007,Ｊ１,第１７節第２日,06/24(日),15:00,大宮,0-0,横浜FM,駒場,"10,051",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレ玉（録）
2007,Ｊ１,第１７節第２日,06/24(日),16:00,鹿島,2-1,名古屋,カシマ,"14,317",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第１８節第１日,06/30(土),13:03,名古屋,1-1,甲府,瑞穂陸,"10,264",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第１８節第１日,06/30(土),14:06,横浜FC,0-1,千葉,日産ス,"43,117",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2007,Ｊ１,第１８節第１日,06/30(土),16:00,鹿島,1-2,Ｆ東京,カシマ,"15,712",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第１８節第１日,06/30(土),16:00,大宮,0-3,Ｇ大阪,駒場,"10,049",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレ玉（録）
2007,Ｊ１,第１８節第１日,06/30(土),16:03,新潟,2-1,広島,東北電ス,"40,858",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第１８節第１日,06/30(土),16:04,柏,1-3,清水,柏,"11,489",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第１８節第１日,06/30(土),19:00,川崎Ｆ,2-1,神戸,等々力,"17,299",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第１８節第１日,06/30(土),19:01,磐田,0-2,浦和,エコパ,"35,072",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第１８節第１日,06/30(土),19:04,大分,0-3,横浜FM,九石ド,"20,315",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
2007,Ｊ１,第１４節第３日,08/01(水),19:32,浦和,4-1,広島,埼玉,"38,682",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレ玉
2007,Ｊ１,第１９節第１日,08/11(土),19:00,横浜FM,8-1,横浜FC,日産ス,"53,916",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2007,Ｊ１,第１９節第１日,08/11(土),19:02,浦和,1-1,柏,埼玉,"47,359",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第１９節第１日,08/11(土),19:03,清水,2-2,大宮,日本平,"15,047",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第１９節第１日,08/11(土),19:03,Ｇ大阪,3-1,新潟,万博,"18,112",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第１９節第１日,08/11(土),19:04,千葉,1-3,川崎Ｆ,フクアリ,"16,070",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
2007,Ｊ１,第１９節第１日,08/11(土),19:04,Ｆ東京,1-2,大分,味スタ,"20,689",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＴＯＫＹＯ　ＭＸ
2007,Ｊ１,第１９節第１日,08/11(土),19:05,神戸,4-0,磐田,ホムスタ,"12,624",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2007,Ｊ１,第１９節第２日,08/12(日),18:04,広島,1-3,名古屋,広島ビ,"12,595",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第１９節第２日,08/12(日),18:34,甲府,0-1,鹿島,小瀬,"14,316",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２０節第１日,08/15(水),19:00,大宮,1-3,神戸,駒場,"6,440",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２０節第１日,08/15(水),19:00,川崎Ｆ,1-2,横浜FM,等々力,"18,095",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２０節第１日,08/15(水),19:01,新潟,4-0,名古屋,東北電ス,"42,015",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2007,Ｊ１,第２０節第１日,08/15(水),19:03,鹿島,3-1,千葉,カシマ,"19,600",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
2007,Ｊ１,第２０節第１日,08/15(水),19:03,横浜FC,0-2,甲府,三ツ沢,"5,606",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２０節第１日,08/15(水),19:03,Ｇ大阪,0-1,浦和,万博,"20,982",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／毎日放送（録）
2007,Ｊ１,第２０節第１日,08/15(水),19:04,柏,2-0,広島,柏,"10,636",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／千葉テレビ
2007,Ｊ１,第２０節第１日,08/15(水),19:04,磐田,5-2,Ｆ東京,ヤマハ,"14,854",スカパー！・ｅ２（ＴＢＳチャンネル）／静岡放送（録）／ＢＳ－ｉ（録）
2007,Ｊ１,第２０節第１日,08/15(水),19:05,大分,3-4,清水,九石ド,"20,391",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２１節第１日,08/18(土),18:05,広島,2-0,大分,広島ビ,"10,402",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２１節第１日,08/18(土),18:34,Ｆ東京,0-1,柏,味スタ,"25,373",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＴＯＫＹＯ　ＭＸ＊
2007,Ｊ１,第２１節第１日,08/18(土),18:34,甲府,1-4,浦和,国立,"36,756",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２１節第１日,08/18(土),19:03,千葉,3-2,磐田,フクアリ,"16,718",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２１節第１日,08/18(土),19:03,清水,3-1,川崎Ｆ,日本平,"19,073",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２１節第１日,08/18(土),19:03,名古屋,0-3,横浜FM,瑞穂陸,"15,703",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２１節第１日,08/18(土),19:05,横浜FC,1-1,Ｇ大阪,三ツ沢,"8,426",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
2007,Ｊ１,第２１節第２日,08/19(日),18:01,大宮,1-2,鹿島,熊谷陸,"13,889",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２１節第２日,08/19(日),19:05,神戸,0-1,新潟,神戸ユ,"9,116",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2007,Ｊ１,第２２節第１日,08/25(土),19:00,川崎Ｆ,4-1,Ｇ大阪,等々力,"19,789",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２２節第１日,08/25(土),19:03,磐田,2-1,甲府,ヤマハ,"12,757",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／静岡放送（録）
2007,Ｊ１,第２２節第１日,08/25(土),19:03,名古屋,5-0,大宮,瑞穂陸,"10,804",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２２節第１日,08/25(土),19:04,浦和,3-2,Ｆ東京,埼玉,"46,951",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／テレ玉／ＢＳ
2007,Ｊ１,第２２節第１日,08/25(土),19:05,鹿島,2-1,横浜FC,カシマ,"15,957",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ（録）
2007,Ｊ１,第２２節第１日,08/25(土),19:05,柏,1-0,千葉,柏,"10,801",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２２節第１日,08/25(土),19:05,大分,2-0,神戸,九石ド,"17,910",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２２節第２日,08/26(日),18:04,新潟,0-2,清水,東北電ス,"39,912",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２２節第２日,08/26(日),19:03,横浜FM,2-2,広島,日産ス,"19,007",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２３節第１日,08/29(水),19:03,千葉,6-0,大分,フクアリ,"10,447",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２３節第１日,08/29(水),19:03,横浜FM,4-1,磐田,三ツ沢,"10,828",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２３節第１日,08/29(水),19:03,清水,1-0,横浜FC,日本平,"14,167",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２３節第１日,08/29(水),19:03,神戸,1-2,浦和,神戸ユ,"20,067",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２３節第１日,08/29(水),19:04,大宮,1-1,柏,駒場,"6,149",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／テレ玉
2007,Ｊ１,第２３節第１日,08/29(水),19:04,甲府,0-1,新潟,小瀬,"9,038",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２３節第１日,08/29(水),19:04,Ｇ大阪,5-1,鹿島,金沢,"16,152",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
2007,Ｊ１,第２３節第１日,08/29(水),19:04,広島,0-5,Ｆ東京,広島ビ,"7,122",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２３節第１日,08/29(水),19:05,川崎Ｆ,1-1,名古屋,等々力,"13,185",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ（録）
2007,Ｊ１,第２４節第１日,09/01(土),18:03,浦和,0-1,大宮,埼玉,"49,810",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレ玉
2007,Ｊ１,第２４節第１日,09/01(土),18:30,鹿島,4-1,川崎Ｆ,カシマ,"14,856",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ水戸＊
2007,Ｊ１,第２４節第１日,09/01(土),18:34,Ｆ東京,3-1,神戸,国立,"23,968",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＴＯＫＹＯ　ＭＸ
2007,Ｊ１,第２４節第１日,09/01(土),19:03,磐田,0-1,清水,エコパ,"33,678",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２４節第１日,09/01(土),19:04,横浜FC,1-2,広島,三ツ沢,"6,341",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２４節第１日,09/01(土),19:04,新潟,0-1,千葉,東北電ス,"40,488",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２４節第１日,09/01(土),19:04,名古屋,1-4,Ｇ大阪,瑞穂陸,"18,425",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ／中京テレビ（録）
2007,Ｊ１,第２４節第２日,09/02(日),18:32,柏,1-0,横浜FM,国立,"23,569",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／千葉テレビ
2007,Ｊ１,第２４節第２日,09/02(日),19:05,大分,4-1,甲府,九石ド,"14,830",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ（録）
2007,Ｊ１,第２５節第１日,09/15(土),14:05,広島,2-4,浦和,広島ビ,"22,675",スカパー！・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）／中国放送
2007,Ｊ１,第２５節第１日,09/15(土),15:04,清水,2-0,甲府,日本平,"18,108",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／静岡放送
2007,Ｊ１,第２５節第１日,09/15(土),19:03,千葉,4-2,神戸,フクアリ,"13,272",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２５節第１日,09/15(土),19:03,川崎Ｆ,2-2,大分,等々力,"15,535",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
2007,Ｊ１,第２５節第１日,09/15(土),19:03,名古屋,3-0,鹿島,瑞穂陸,"13,949",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／中部日本放送（録）
2007,Ｊ１,第２５節第１日,09/15(土),19:04,大宮,0-2,磐田,駒場,"8,432",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／テレ玉
2007,Ｊ１,第２５節第１日,09/15(土),19:04,横浜FC,0-2,Ｆ東京,国立,"13,835",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2007,Ｊ１,第２５節第２日,09/16(日),16:05,新潟,1-2,柏,東北電ス,"40,574",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２５節第２日,09/16(日),19:03,Ｇ大阪,0-2,横浜FM,万博,"19,419",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２６節第１日,09/22(土),13:05,大分,2-0,横浜FC,九石ド,"21,371",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２６節第１日,09/22(土),15:01,大宮,0-1,千葉,駒場,"8,449",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２６節第１日,09/22(土),16:03,神戸,5-0,名古屋,神戸ユ,"7,793",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２６節第１日,09/22(土),18:34,甲府,2-1,広島,小瀬,"11,606",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２６節第１日,09/22(土),19:04,横浜FM,0-1,浦和,日産ス,"48,166",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ
2007,Ｊ１,第２６節第１日,09/22(土),19:05,鹿島,3-1,新潟,カシマ,"14,812",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2007,Ｊ１,第２６節第２日,09/23(日・祝),14:03,Ｆ東京,2-0,清水,味スタ,"30,363",スカパー！・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）／静岡放送
2007,Ｊ１,第２６節第２日,09/23(日・祝),16:03,磐田,1-1,Ｇ大阪,ヤマハ,"15,797",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２６節第２日,09/23(日・祝),19:04,柏,4-0,川崎Ｆ,柏,"10,648",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２７節第１日,09/29(土),13:03,名古屋,2-0,柏,瑞穂球,"7,553",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２７節第１日,09/29(土),14:04,磐田,3-0,横浜FC,ヤマハ,"10,752",スカパー！・ｅ２（ＴＢＳチャンネル）／静岡放送／ＢＳ－ｉ
2007,Ｊ１,第２７節第１日,09/29(土),16:03,横浜FM,0-2,大宮,日産ス,"12,923",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２７節第１日,09/29(土),16:03,神戸,1-0,清水,ホムスタ,"9,097",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２７節第１日,09/29(土),19:04,Ｇ大阪,1-0,大分,万博,"12,163",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＢＳ（録）
2007,Ｊ１,第２７節第２日,09/30(日),14:04,広島,0-1,鹿島,広島ビ,"13,492",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2007,Ｊ１,第２７節第２日,09/30(日),15:00,川崎Ｆ,1-1,甲府,等々力,"13,438",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2007,Ｊ１,第２７節第２日,09/30(日),15:33,浦和,1-0,新潟,埼玉,"47,755",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレ玉（録）
2007,Ｊ１,第２７節第２日,09/30(日),19:02,千葉,3-2,Ｆ東京,フクアリ,"15,346",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2007,Ｊ１,第２８節第１日,10/06(土),13:00,鹿島,3-2,神戸,カシマ,"10,503",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２８節第１日,10/06(土),14:01,広島,0-1,磐田,広島ビ,"9,363",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2007,Ｊ１,第２８節第１日,10/06(土),14:04,Ｆ東京,2-1,横浜FM,味スタ,"21,939",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／ＴＯＫＹＯ　ＭＸ（録）
2007,Ｊ１,第２８節第１日,10/06(土),15:04,新潟,1-0,大宮,東北電ス,"38,507",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ新潟
2007,Ｊ１,第２８節第１日,10/06(土),16:02,柏,1-2,Ｇ大阪,柏,"10,640",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ総合
2007,Ｊ１,第２８節第１日,10/06(土),16:05,甲府,0-1,千葉,小瀬,"14,037",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ甲府
2007,Ｊ１,第２８節第１日,10/06(土),19:04,清水,3-0,名古屋,日本平,"14,831",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2007,Ｊ１,第２８節第２日,10/07(日),14:01,横浜FC,0-1,川崎Ｆ,国立,"14,208",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ｔｖｋ（録）
2007,Ｊ１,第２８節第２日,10/07(日),15:03,浦和,2-1,大分,駒場,"18,511",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレ玉（録）
2007,Ｊ１,第２９節第１日,10/20(土),14:00,大宮,1-0,広島,駒場,"11,038",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／テレ玉（録）
2007,Ｊ１,第２９節第１日,10/20(土),15:04,磐田,1-3,鹿島,エコパ,"25,961",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ静岡／ＢＳ
2007,Ｊ１,第２９節第１日,10/20(土),16:00,川崎Ｆ,4-3,新潟,等々力,"14,440",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２９節第１日,10/20(土),16:03,神戸,3-0,横浜FC,ホムスタ,"12,318",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２９節第１日,10/20(土),19:03,横浜FM,0-2,清水,日産ス,"25,082",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第２９節第１日,10/20(土),19:05,千葉,2-4,浦和,フクアリ,"16,756",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2007,Ｊ１,第２９節第１日,10/20(土),19:35,大分,2-1,柏,熊本,"14,671",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第２９節第２日,10/21(日),14:01,Ｇ大阪,5-0,甲府,万博,"16,071",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2007,Ｊ１,第２９節第２日,10/21(日),14:03,名古屋,0-1,Ｆ東京,豊田ス,"18,025",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第３０節第１日,10/27(土),13:04,広島,2-2,千葉,広島ビ,"9,680",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第３０節第１日,10/27(土),14:03,横浜FC,0-1,大宮,三ツ沢,"4,114",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＢＳ
2007,Ｊ１,第３０節第１日,10/27(土),14:04,柏,1-3,神戸,柏,"8,947",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／千葉テレビ（録）
2007,Ｊ１,第３０節第１日,10/27(土),15:04,新潟,1-1,磐田,東北電ス,"34,446",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ新潟
2007,Ｊ１,第３０節第１日,10/27(土),16:00,鹿島,3-0,大分,カシマ,"8,036",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第３０節第１日,10/27(土),18:30,甲府,1-1,横浜FM,小瀬,"9,056",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2007,Ｊ１,第３０節第１日,10/27(土),19:03,清水,3-1,Ｇ大阪,日本平,"15,898",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第３０節第２日,10/28(日),14:05,Ｆ東京,0-7,川崎Ｆ,味スタ,"30,494",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第３０節第２日,10/28(日),17:03,浦和,0-0,名古屋,埼玉,"52,314",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2007,Ｊ１,第３１節第１日,11/10(土),16:03,横浜FM,2-3,鹿島,日産ス,"21,109",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第３１節第１日,11/10(土),16:03,名古屋,0-0,磐田,豊田ス,"17,529",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／Ｊ　ＳＰＯＲＴＳ２／東海テレビ（録）
2007,Ｊ１,第３１節第１日,11/10(土),16:04,柏,1-1,横浜FC,柏の葉,"8,990",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／千葉テレビ（録）
2007,Ｊ１,第３１節第１日,11/10(土),16:04,新潟,2-1,Ｆ東京,東北電ス,"37,851",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／Ｊ　ＳＰＯＲＴＳ　ＥＳＰＮ
2007,Ｊ１,第３１節第１日,11/10(土),16:04,Ｇ大阪,2-0,千葉,万博,"20,044",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＮＨＫ総合／関西テレビ（録）
2007,Ｊ１,第３１節第１日,11/10(土),16:04,神戸,4-1,甲府,ホムスタ,"11,236",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2007,Ｊ１,第３１節第２日,11/11(日),13:03,清水,3-1,広島,日本平,"16,508",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／静岡放送
2007,Ｊ１,第３１節第２日,11/11(日),16:04,大宮,1-2,大分,ＮＡＣＫ,"11,752",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレ玉
2007,Ｊ１,第３１節第２日,11/11(日),16:04,川崎Ｆ,1-1,浦和,等々力,"23,355",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＢＳ
2007,Ｊ１,第３２節第１日,11/18(日),14:00,甲府,0-0,大宮,小瀬,"15,151",スカパー！ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ甲府
2007,Ｊ１,第３２節第１日,11/18(日),14:02,浦和,0-0,清水,埼玉,"56,368",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＮＨＫ総合／テレ玉
2007,Ｊ１,第３２節第１日,11/18(日),14:03,磐田,1-3,川崎Ｆ,ヤマハ,"13,172",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第３２節第１日,11/18(日),14:04,Ｆ東京,1-1,Ｇ大阪,味スタ,"30,157",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＴＯＫＹＯ　ＭＸ／ＢＳ
2007,Ｊ１,第３２節第１日,11/18(日),14:05,鹿島,1-0,柏,カシマ,"18,887",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2007,Ｊ１,第３２節第１日,11/18(日),14:05,広島,1-1,神戸,広島ビ,"13,555",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ広島
2007,Ｊ１,第３２節第１日,11/18(日),17:00,千葉,2-3,横浜FM,フクアリ,"15,678",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2007,Ｊ１,第３２節第１日,11/18(日),17:03,横浜FC,0-2,新潟,日産ス,"7,751",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第３２節第１日,11/18(日),17:05,大分,1-3,名古屋,九石ド,"27,811",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第３３節第１日,11/24(土),14:00,Ｆ東京,1-2,大宮,味スタ,"20,749",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＴＯＫＹＯ　ＭＸ（録）
2007,Ｊ１,第３３節第１日,11/24(土),14:03,横浜FM,1-0,新潟,日産ス,"24,956",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／Ｊ　ＳＰＯＲＴＳ　ＥＳＰＮ
2007,Ｊ１,第３３節第１日,11/24(土),14:03,名古屋,0-0,横浜FC,瑞穂陸,"16,370",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／Ｊ　ＳＰＯＲＴＳ２
2007,Ｊ１,第３３節第１日,11/24(土),14:04,浦和,0-1,鹿島,埼玉,"62,123",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレ玉／ＮＨＫ総合
2007,Ｊ１,第３３節第１日,11/24(土),14:04,柏,2-1,甲府,柏,"11,021",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／千葉テレビ（録）
2007,Ｊ１,第３３節第１日,11/24(土),14:04,清水,2-2,千葉,日本平,"18,577",スカパー！（パーフェクト　チョイス）／ｅ２（ＦＩＧＨＴＩＮＧ　ＴＶ　サムライ）／テレビ静岡
2007,Ｊ１,第３３節第１日,11/24(土),14:04,Ｇ大阪,1-1,神戸,万博,"20,109",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
