年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2003,Ｊ１ ２ｎｄ,第５節第１日,09/13(土),19:01,神戸,0-3,東京Ｖ,神戸ウイ,"12,423",読売テレビ（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第５節第１日,09/13(土),19:02,Ｃ大阪,2-3,京都,長居,"17,576",スカイパーフェクＴＶ！／ＫＢＳ京都（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第５節第１日,09/13(土),19:04,鹿島,0-0,仙台,カシマ,"18,095",Ｊスカイスポーツ
2003,Ｊ１ ２ｎｄ,第５節第１日,09/13(土),19:04,Ｆ東京,2-2,市原,味スタ,"20,436",ＢＳ－ｉ／テレビ東京（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第５節第１日,09/13(土),19:04,名古屋,2-2,磐田,豊田ス,"30,199",ＢＳ／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第５節第２日,09/14(日),15:03,清水,1-1,Ｇ大阪,草薙陸,"12,979",静岡放送／ＢＳ－ｉ／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第６節第１日,09/20(土),13:05,東京Ｖ,4-2,Ｃ大阪,味スタ,"12,169",日本テレビ（単）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第６節第１日,09/20(土),15:00,磐田,1-1,鹿島,磐田,"15,214",ＴＢＳ（単）／静岡放送／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第６節第１日,09/20(土),15:04,大分,1-3,浦和,大分ス,"19,638",ＢＳ／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第６節第１日,09/20(土),15:06,市原,1-1,柏,市原,"5,406",Ｊスカイスポーツ／千葉テレビ（録）
2003,Ｊ１ ２ｎｄ,第６節第１日,09/20(土),16:04,仙台,2-2,Ｆ東京,仙台,"18,696",東北放送／ＢＳ－ｉ／ＭＸテレビ（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第６節第１日,09/20(土),19:03,Ｇ大阪,2-2,神戸,万博,"6,054",ＢＳ－ｉ／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第６節第１日,09/20(土),19:04,京都,1-2,名古屋,西京極,"7,229",ＫＢＳ京都／スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第６節第１日,09/20(土),19:05,横浜FM,5-1,清水,横浜国,"17,284",ＢＳ／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第７節第１日,09/23(火・祝),14:04,浦和,2-2,市原,駒場,"18,730",ＢＳ－ｉ／テレビ埼玉（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第７節第１日,09/23(火・祝),14:04,神戸,1-1,横浜FM,神戸ウイ,"10,051",Ｊスカイスポーツ
2003,Ｊ１ ２ｎｄ,第７節第１日,09/23(火・祝),15:03,Ｆ東京,1-2,磐田,味スタ,"33,880",ＮＨＫ総合／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第７節第１日,09/23(火・祝),15:03,名古屋,3-1,Ｃ大阪,瑞穂陸,"13,810",ＮＨＫ名古屋／ＮＨＫ大阪／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第７節第１日,09/23(火・祝),15:04,清水,0-0,大分,日本平,"13,069",テレビ静岡／スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第７節第１日,09/23(火・祝),15:34,鹿島,1-1,京都,カシマ,"15,591",ＢＳ／ＮＨＫ大阪（録）／ＫＢＳ京都（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第７節第１日,09/23(火・祝),16:03,柏,1-0,仙台,柏の葉,"8,898",ＢＳ－ｉ／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第７節第１日,09/23(火・祝),19:04,Ｇ大阪,2-2,東京Ｖ,万博,"7,836",ＢＳ／読売テレビ（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第８節第１日,09/27(土),14:02,京都,1-1,Ｆ東京,西京極,"7,135",スカイパーフェクＴＶ！／ＫＢＳ京都（録）／ＭＸテレビ（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第８節第１日,09/27(土),15:00,大分,2-2,神戸,大分ス,"17,631",大分放送／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第８節第１日,09/27(土),15:04,仙台,1-6,浦和,宮城ス,"30,383",ＢＳ／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第８節第１日,09/27(土),15:04,Ｃ大阪,1-1,鹿島,長居,"12,684",Ｊスカイスポーツ／毎日放送（録）
2003,Ｊ１ ２ｎｄ,第８節第１日,09/27(土),16:04,市原,2-1,清水,市原,"6,788",ＢＳ－ｉ／千葉テレビ（録）／テレビ静岡（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第８節第１日,09/27(土),19:04,横浜FM,1-0,Ｇ大阪,横浜国,"19,099",ＢＳ／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第８節第２日,09/28(日),15:03,磐田,1-1,柏,磐田,"11,878",静岡放送／ＢＳ－ｉ／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第８節第２日,09/28(日),15:04,東京Ｖ,4-4,名古屋,味スタ,"16,049",ＢＳ／日本テレビ（録）／Ｊスカイスポーツ（録）
2003,Ｊ１ ２ｎｄ,第９節第１日,10/04(土),14:00,Ｇ大阪,0-1,仙台,金沢,"7,776",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第９節第１日,10/04(土),14:05,神戸,1-3,磐田,神戸ウイ,"11,387",Ｊ　ＳＰＯＲＴＳ／関西テレビ（録）
2003,Ｊ１ ２ｎｄ,第９節第１日,10/04(土),15:02,柏,2-2,名古屋,柏,"10,251",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第９節第１日,10/04(土),15:04,Ｆ東京,5-1,鹿島,味スタ,"29,725",ＢＳ／ＭＸテレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第９節第１日,10/04(土),16:04,横浜FM,1-0,市原,横浜国,"21,161",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第９節第１日,10/04(土),19:04,浦和,3-0,Ｃ大阪,駒場,"19,235",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第９節第２日,10/05(日),15:03,大分,0-2,東京Ｖ,大分ス,"18,963",ＢＳ－ｉ／ＮＨＫ大分（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第９節第２日,10/05(日),15:34,清水,1-0,京都,日本平,"12,092",ＢＳ／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１０節第１日,10/18(土),14:03,磐田,2-0,大分,磐田,"10,081",静岡放送／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１０節第１日,10/18(土),14:04,名古屋,1-2,神戸,瑞穂陸,"12,456",Ｊ　ＳＰＯＲＴＳ／中部日本放送（録）
2003,Ｊ１ ２ｎｄ,第１０節第１日,10/18(土),14:05,Ｆ東京,1-1,浦和,味スタ,"30,066",ＴＢＳ（単）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１０節第１日,10/18(土),15:04,鹿島,2-0,清水,カシマ,"18,724",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１０節第１日,10/18(土),16:03,仙台,1-2,市原,仙台,"18,858",ＮＨＫ仙台／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１０節第１日,10/18(土),19:00,京都,0-0,横浜FM,西京極,"11,913",ＫＢＳ京都（録）／ＢＳ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１０節第２日,10/19(日),15:03,Ｃ大阪,0-2,Ｇ大阪,長居,"20,200",ＢＳ－ｉ／ＮＨＫ大阪（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１０節第２日,10/19(日),15:04,柏,0-2,東京Ｖ,柏,"10,278",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１１節第１日,10/25(土),15:02,Ｇ大阪,3-1,名古屋,万博,"10,115",スカイパーフェクＴＶ！／関西テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１１節第１日,10/25(土),15:04,神戸,2-1,鹿島,神戸ユ,"12,702",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１１節第１日,10/25(土),15:04,大分,1-0,京都,熊本,"11,431",Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）
2003,Ｊ１ ２ｎｄ,第１１節第１日,10/25(土),15:34,清水,1-3,Ｆ東京,日本平,"13,104",テレビ静岡／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１１節第１日,10/25(土),18:03,東京Ｖ,0-0,仙台,味スタ,"17,856",ＢＳ－ｉ／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１１節第１日,10/25(土),19:04,市原,1-1,磐田,市原,"10,235",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１１節第２日,10/26(日),14:05,横浜FM,2-2,Ｃ大阪,国立,"21,529",ＴＢＳ（単）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１１節第２日,10/26(日),15:04,浦和,0-0,柏,埼玉,"36,986",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１２節第１日,11/08(土),15:02,Ｃ大阪,2-0,大分,長居,"7,783",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１２節第１日,11/08(土),15:03,磐田,1-0,仙台,磐田,"13,537",静岡放送（録）／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１２節第１日,11/08(土),15:04,鹿島,2-2,Ｇ大阪,カシマ,"16,404",Ｊ　ＳＰＯＲＴＳ
2003,Ｊ１ ２ｎｄ,第１２節第１日,11/08(土),15:04,浦和,5-1,東京Ｖ,駒場,"19,608",ＮＨＫ総合／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１２節第１日,11/08(土),15:04,柏,2-3,清水,柏,"10,074",千葉テレビ（録）／テレビ静岡（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１２節第１日,11/08(土),15:05,京都,3-2,市原,西京極,"12,285",ＢＳ／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１２節第２日,11/09(日),15:03,Ｆ東京,4-1,神戸,味スタ,"20,840",ＭＸテレビ／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１２節第２日,11/09(日),15:04,名古屋,3-2,横浜FM,豊田ス,"25,485",ＢＳ／東海テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１３節第１日,11/15(土),14:00,大分,0-0,名古屋,大分ス,"21,143",ＮＨＫ大分／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１３節第１日,11/15(土),14:01,神戸,2-2,柏,神戸ウイ,"11,681",Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１３節第１日,11/15(土),14:02,横浜FM,1-2,鹿島,横浜国,"27,359",ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１３節第１日,11/15(土),14:03,Ｇ大阪,1-0,Ｆ東京,万博,"9,188",Ｊ　ＳＰＯＲＴＳ／ＢＳ－ｉ（録）
2003,Ｊ１ ２ｎｄ,第１３節第１日,11/15(土),14:04,市原,1-0,Ｃ大阪,市原,"6,235",スカイパーフェクＴＶ！／千葉テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１３節第１日,11/15(土),14:04,清水,1-0,浦和,日本平,"17,146",テレビ静岡／テレビ埼玉／ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１３節第２日,11/16(日),15:03,東京Ｖ,1-2,磐田,味スタ,"33,597",ＢＳ－ｉ／静岡第一テレビ／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１３節第２日,11/16(日),15:04,仙台,3-1,京都,仙台,"19,332",ＮＨＫ仙台／ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）／ＫＢＳ京都（録）
2003,Ｊ１ ２ｎｄ,第１４節第１日,11/22(土),14:04,仙台,0-4,横浜FM,仙台,"19,407",ＮＨＫ仙台／Ｊ　ＳＰＯＲＴＳ
2003,Ｊ１ ２ｎｄ,第１４節第１日,11/22(土),14:04,磐田,2-1,Ｇ大阪,磐田,"16,215",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１４節第１日,11/22(土),14:04,名古屋,4-1,浦和,瑞穂陸,"20,082",名古屋テレビ／スカイパーフェクＴＶ！／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１４節第１日,11/22(土),16:03,Ｆ東京,1-1,東京Ｖ,味スタ,"32,781",ＭＸテレビ／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１４節第１日,11/22(土),16:04,京都,0-2,神戸,西京極,"16,181",ＢＳ／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１４節第２日,11/23(日・祝),15:03,鹿島,2-1,柏,カシマ,"19,315",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１４節第２日,11/23(日・祝),15:05,市原,1-1,大分,市原,"11,337",ＢＳ／千葉テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１４節第３日,11/24(月・休),14:01,Ｃ大阪,5-1,清水,長居,"15,742",読売テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１５節第１日,11/29(土),13:59,神戸,0-4,Ｃ大阪,神戸ユ,"8,904",サンテレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１５節第１日,11/29(土),14:02,横浜FM,2-1,磐田,横浜国,"43,283",ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１５節第１日,11/29(土),14:03,柏,2-4,Ｆ東京,柏,"11,527",ＭＸテレビ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１５節第１日,11/29(土),14:03,東京Ｖ,0-2,市原,味スタ,"14,006",スカイパーフェクＴＶ！／日本テレビ（録）／ＢＳ－ｉ（録）
2003,Ｊ１ ２ｎｄ,第１５節第１日,11/29(土),14:04,浦和,2-2,鹿島,埼玉,"51,195",テレビ埼玉／ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１５節第１日,11/29(土),14:04,清水,2-1,名古屋,日本平,"11,173",テレビ静岡／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１５節第１日,11/29(土),14:04,Ｇ大阪,5-1,京都,万博,"11,416",ＫＢＳ京都（録）／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2003,Ｊ１ ２ｎｄ,第１５節第１日,11/29(土),14:04,大分,1-1,仙台,大分ス,"33,278",ＮＨＫ大分／ＮＨＫ仙台／Ｊ　ＳＰＯＲＴＳ
